PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
-3.7237655079745466,-2.3961304585263914,-0.9649558239347554,0.5786070393621915,0.711317120782561,0.4022051859794956,-1.171933328628831,-0.8606512791330642
-3.7003551016596883,-2.3741833273530766,-1.0161475965051516,0.642405450703048,0.7275816218978038,0.41747223985244813,-1.213069740514681,-0.9589572875413984
-3.7044265814585895,-2.3778279417426127,-1.0057957168659808,0.6295743364707655,0.7243620382467236,0.4140807371249132,-1.2044649073206803,-0.9390169851485924
-3.731392949742745,-2.402826409687996,-0.9442898566140344,0.5532349744873323,0.7045011682310626,0.39490972315011863,-1.1542590698767878,-0.8203010093144619
-3.72171100456451,-2.393677160875649,-0.964775538973583,0.5788963330202758,0.7108090884975885,0.4007444098570564,-1.1704502532025804,-0.8593711751288986
-3.6845289208042162,-2.35885690236383,-1.0465775621877202,0.6805996916239904,0.7372882054667939,0.42558334228071865,-1.236614943873827,-1.017077250577685
-3.7160899124930986,-2.388142565598411,-0.9748208632239389,0.5914992899312167,0.71417745127818,0.40328524615188416,-1.1781173051369198,-0.878639326983817
-3.656026492523177,-2.332016762707903,-1.1079154484021414,0.7570716274264544,0.7568575907958344,0.44373726528831736,-1.2857640376342419,-1.1349263784854198
-3.646393137545703,-2.322895509796879,-1.1282858201492136,0.7824120978501395,0.7635573081094672,0.4497688204565072,-1.302108078300271,-1.1742187134034252
-3.641353461339013,-2.318073191306482,-1.138469049583021,0.7951605947395293,0.7667923421252499,0.45260926205388374,-1.3101057967186798,-1.1937049467624967
-3.650062955398647,-2.326072834975446,-1.1179445100409928,0.7697584721155903,0.7600958521846818,0.4460203917247105,-1.2931676488587494,-1.1539566294779295
-3.6862267301029354,-2.359648232186607,-1.0359387492220127,0.6679013792696105,0.7337143180472407,0.4206350543077089,-1.226396346434313,-0.9958322742176161
-3.6124506142025044,-2.290761797722667,-1.1997925337489475,0.8717437514053403,0.7862105344582186,0.4704158232407486,-1.3589368086328162,-1.3112619019370955
-3.6395142660057673,-2.3158678713539875,-1.138271838183384,0.795327795054228,0.7664395278477846,0.4513709020947658,-1.3088259730668876,-1.1926406135242817
-3.6528050592664076,-2.3281381812282613,-1.1075060541384305,0.7571952848328537,0.7564507089536673,0.4416399771067496,-1.2835777632891374,-1.1331516240981396
-3.638583965030872,-2.3147486193083475,-1.1381475025785484,0.7953478187307926,0.7663459709053158,0.45076196894966997,-1.30819969777933,-1.1921371616648746
-3.6335386295377283,-2.3099166801674964,-1.1483214879114767,0.8080756955860098,0.7695994746264798,0.4536238758625279,-1.3162098954426356,-1.2116499183475646
-3.669757844406822,-2.343586957928024,-1.0664364767926682,0.7065117588178983,0.7428763351963087,0.42810128907956096,-1.2493488713636944,-1.0533415938354243
-3.6921889092394613,-2.364374540768355,-1.0152016191069955,0.6429619431852833,0.7262420133696068,0.4120652241572197,-1.2074530930624643,-0.9543372967870702
-3.655030347513846,-2.329588726297391,-1.0970296688118608,0.7447248966434561,0.7526543528981333,0.4368799168488949,-1.2736087230959243,-1.1120165864425735
-3.682023481935589,-2.3546118600217016,-1.0354902722119343,0.6682879384866344,0.7329146814823916,0.417774295428924,-1.2234590991060832,-0.993377114011385
-3.6494851502832004,-2.324173107085707,-1.107208748996953,0.757651359759177,0.7556325710743013,0.4393122779915168,-1.2812070765530996,-1.1311339470882358
-3.644432361112349,-2.3193196341531466,-1.117331380297721,0.7702450417518713,0.7590533658146977,0.4422253093872378,-1.2892523755836813,-1.1507034912132628
-3.6760410602768556,-2.3486692951628583,-1.04562285960315,0.6812530620389103,0.7358093019647399,0.41991457991008596,-1.2307461288822248,-1.0122261425760835
-3.693871010269544,-2.365163857970992,-1.0046233306027748,0.6304260782249892,0.7224807432525713,0.40699832182360185,-1.1971493098326327,-0.932957334952924
-3.6704479922727526,-2.34318523774561,-1.0557493946406582,0.6940597280932747,0.7389306962298139,0.42237371736465545,-1.2383579341126125,-1.0313935047849803
-3.656227500436016,-2.32980607912182,-1.0864404252620834,0.7323410949827093,0.7486675764666726,0.43143504118547926,-1.2629283360491144,-1.0902929310939398
-3.7153104910871084,-2.3847626726545967,-0.9532825479923979,0.5669678221575926,0.7056535419279275,0.3902962515547422,-1.1545649831968787,-0.833382635822734
-3.7055828397007087,-2.375525846480436,-0.9736325363952619,0.5922938032746448,0.7123557857283871,0.39629374178073146,-1.170869048740806,-0.8726716796753952
-3.6730308679252275,-2.345085142545255,-1.0453940796566032,0.6817734035487011,0.7349488854938482,0.4177230807187814,-1.2285481884408322,-1.0103202163779652
-3.6725168925548144,-2.344438804176318,-1.0452167095478924,0.6814995576138587,0.7352302736599305,0.41756186606060475,-1.2283186359137115,-1.0102291871610112
-3.708693708277214,-2.3780581295452934,-0.963331593309003,0.5799517161771265,0.7084766348274801,0.3920225424501773,-1.161430074836118,-0.8519000206989314
-3.6898284887541433,-2.360313829429159,-1.004177861734648,0.6307621907335222,0.7217478778000004,0.40428127522487856,-1.1943451821936617,-0.9306348764196495
-3.377784256526409,-2.0692258652183435,-1.7002536535211052,1.495743446430778,0.9465524442869011,0.6176299600836562,-1.7592021336460972,-2.272925324027073
-3.693673916598446,-2.3636736161496135,-0.9937463377820421,0.6178061341572376,0.7186533535189047,0.40083136180414175,-1.185643421563554,-0.9106586211099006
-3.7435802405714864,-2.410117159810886,-0.8812481042959082,0.4783637484074753,0.681671068073692,0.3656837065970142,-1.0937009450710553,-0.6929184262092491
-3.628479063034544,-2.3026396210606705,-1.1370939790709238,0.7963435244577172,0.764327555317519,0.4438860257186146,-1.3011246745000487,-1.1862208027383487
-3.6830011908670035,-2.3533463282944376,-1.0141655207612839,0.6436619711893364,0.7246522251976629,0.40592707613467305,-1.2011008135187546,-0.9490871585174161
-3.6824758328224103,-2.3527089425688277,-1.014077037466699,0.6436270295796724,0.7246517424726977,0.40561543752198725,-1.2007716493792557,-0.9488476454533489
-3.6315989317810704,-2.3051655933638147,-1.1267250424491342,0.7838223910812091,0.7606634275291936,0.4397183108414449,-1.2917692416578352,-1.16558893959651
-3.6906758396835433,-2.360097127626537,-0.9934873332462371,0.6182428053491339,0.7178966215232246,0.3986873957716891,-1.1834853567376635,-0.9088115497307343
-3.6764425516007244,-2.346719078366832,-1.0242490237937185,0.6567148424275264,0.7273979752217354,0.4076511007902974,-1.2079784254684456,-0.9675935165551366
-3.6942643395869132,-2.3631902326724554,-0.9832006028424733,0.6057617934671613,0.714219317248168,0.3947989983620397,-1.1744215928507205,-0.8883929460709085
-3.647906618854748,-2.319807053512114,-1.085457452511952,0.7328600401328872,0.7473649343397422,0.42593996538601264,-1.2572260614199544,-1.0856262851349672
-3.665785465775504,-2.3363826209166163,-1.044556905039971,0.6822728470356398,0.7337536845202045,0.4129220163809743,-1.2235623847848487,-1.0062172477065645
-3.6698707969973183,-2.340046767135266,-1.0342174869055731,0.6694693008715842,0.7305034637819942,0.40952113950227137,-1.2149553231385413,-0.9862661018800719
-3.673955783154046,-2.3437236741372858,-1.02392797036363,0.6567971221543085,0.7270988574487031,0.4060412601281966,-1.2062963966359246,-0.9662324760041107
-3.6597101558500214,-2.33030711539193,-1.0545844066410481,0.6949977740229669,0.7369302596770896,0.41513131870245196,-1.2308841529935948,-1.025175594830074
-3.737092098156972,-2.402318558054752,-0.8804668251492663,0.4787285100295036,0.6807080788684255,0.36140931222019734,-1.0892649031398536,-0.6892936046307822
-3.640338860441043,-2.3119799737165443,-1.0954722860001773,0.7461059972203964,0.7498002426998548,0.42691853358089266,-1.2633522825701287,-1.1034633213976024
-3.5986286692169567,-2.272942736372075,-1.1874824716103247,0.8604326818729069,0.779705261093013,0.4549886956045041,-1.3379012103161285,-1.2810003999487218
-3.6211034399328628,-2.29377995120751,-1.13623786362593,0.7968416349320671,0.7631228339598586,0.43900539579182235,-1.2960536278581642,-1.182051016806986
-3.5931611330917614,-2.2676064259242943,-1.1976156405165663,0.873209012418167,0.7828716502828765,0.4575467020399493,-1.3456052200564703,-1.3002454832842112
-3.6339668895320694,-2.3055388263003076,-1.1054298110625969,0.7587574169748617,0.7530390703837729,0.4289857138159494,-1.2705061445137482,-1.1223115030752593
-3.6884729023142135,-2.3562372466135346,-0.9825367304615397,0.6061751859819299,0.7132509743574755,0.3909445811098675,-1.1704303484316163,-0.8851052146957515
-3.678791425920778,-2.3470802612909916,-1.0029825820491558,0.631732712721175,0.7196853689950683,0.39683164531242887,-1.1866642869025317,-0.9242463370594199
-3.6645439196683514,-2.3336639456959634,-1.0336531264645263,0.6699709668209212,0.7294672573717403,0.40591026728827834,-1.2112383257068453,-0.9831672531122433
-3.7052834101935397,-2.371515032282358,-0.9414571284505898,0.5555171369101088,0.6996313061339386,0.377310126294334,-1.1360952406989546,-0.8051986336438426
-3.654351305599074,-2.323883005797534,-1.0540090303473642,0.6954820244883786,0.7359138613932714,0.4115056878334979,-1.227149496801316,-1.022066159390836
-3.699677525209613,-2.366012104781287,-0.9515720752170779,0.5682969350689708,0.7027846149281923,0.37977373918262924,-1.1437040313493323,-0.824365605911908
-3.6487502453560223,-2.318387825213775,-1.0641322427996285,0.7082819167729352,0.739041658887413,0.41396588612398744,-1.2347557225949395,-1.0412262406550576
-3.71239518043913,-2.377595315412033,-0.9207272299401503,0.5301702435543045,0.6927494099434942,0.36966392522900116,-1.118072154390139,-0.7645677109085656
-3.679786652441077,-2.3470540152413832,-0.9923695925570959,0.6193620999783503,0.7156578185117721,0.39127359514631826,-1.1758521300956741,-0.9024198002298968
-3.6791976026964153,-2.3462973378563587,-0.9921150902502559,0.6189196565750569,0.716133356839685,0.39115943976129913,-1.1756538673734838,-0.9024422233465913
-3.69710433149026,-2.362976412289136,-0.9514815705185463,0.5690181263196354,0.7017298072903023,0.3777211828357665,-1.1417124516228812,-0.8225569082099031
-3.687399093634643,-2.3537356629534125,-0.9717251627119032,0.5940529747212996,0.708764925255343,0.38393411796071664,-1.158143970346546,-0.8620254663293511
-3.476123551253148,-2.1565903355646,-1.4425423711513854,1.1791058228098827,0.8609236841969014,0.5281791809337292,-1.5401595754146777,-1.7699975645914974
-3.6590565701358853,-2.3270585343187755,-1.032970019454594,0.6702201039831444,0.7287134410900036,0.40235176378308585,-1.2075115979199593,-0.9801388436321108
-3.6723096665059507,-2.339301833003247,-1.0022687985707461,0.6322713661494476,0.7185065623433402,0.3924846822443036,-1.1821652873784994,-0.9205135826597046
-3.644295986175963,-2.3130355766122697,-1.0636036124127888,0.7085533330198888,0.7383543569612641,0.4110222077310019,-1.231704287209309,-1.0387284303186601
-3.607176349907836,-2.2783104726113894,-1.1454989385326375,0.8104782398350165,0.7645683695591907,0.43579085089141584,-1.2978270720208442,-1.1963314509556329
-3.6662842397942317,-2.3332933009727994,-1.0123298035469344,0.6450659489235345,0.721604225563795,0.3946861482702121,-1.18949369289699,-0.9394559301806291
-3.7161616388025656,-2.3796592049259755,-0.8996536143286867,0.5051684519260572,0.6851603259328052,0.35977952289787,-1.097715106495449,-0.7219983027297798
-3.7293741363861663,-2.3918597039399017,-0.8689752566566104,0.46729384022180814,0.674857908907818,0.34985477053879227,-1.072312177544753,-0.6622996236146317
-3.682990176175655,-2.34844923582425,-0.9712478063224673,0.5944408020968621,0.7079436122121671,0.3809513912873063,-1.1550731118307338,-0.8594703099480423
-3.7053508406043605,-2.3690585366629042,-0.919908782551538,0.5307399052563846,0.6913980206932225,0.3649555242873989,-1.1131685965903202,-0.7605924485493245
-3.613192447185983,-2.283084973066093,-1.1246863481384546,0.7853224638926469,0.7573665667330123,0.4273569869643641,-1.2790063026336485,-1.1550106928278236
-3.7135114319517983,-2.376475092594875,-0.8993450446132347,0.5053461544021731,0.6847211162733822,0.35804561128809487,-1.0959027069284737,-0.7205171688035936
-3.745049320816525,-2.4057675842221546,-0.8277327802382709,0.4166317144536167,0.6611553013924717,0.3354993243615609,-1.0372269303196238,-0.581803360038908
-3.7444741749253034,-2.40507669744804,-0.8276701576339556,0.4166808062511355,0.6610461639356522,0.33512000518509977,-1.0368271430426972,-0.5814691589951648
-3.684329108115357,-2.348833287204394,-0.9606616721374631,0.5820122331023354,0.7040233076262057,0.3756165489883729,-1.1445021165393987,-0.837846004689618
-3.615076938314832,-2.2841127708351463,-1.11413246575791,0.7727751515037117,0.7536263758914128,0.4224438764030861,-1.2688433723214778,-1.133748532277448
-3.4817472988472375,-2.1596597964747324,-1.4109197055416502,1.1415780586343933,0.8495794933574949,0.513324893786536,-1.509606707636547,-1.7061209521261727
-3.513477681082727,-2.189143723300135,-1.339180764632966,1.052460888394046,0.8264903116350669,0.49117076946117555,-1.4512323399898701,-1.5677890139316457
-3.673434701764473,-2.337909710291077,-0.9806977075814644,0.6072609731213603,0.7104243625002415,0.38095400770705445,-1.1599736409186416,-0.8767459957525915
-3.7187687940424357,-2.3803515864878806,-0.878510367261273,0.4804126378648415,0.6771903557591804,0.3490159105280139,-1.076485681549823,-0.678643156710779
-3.6311434812460224,-2.2984933632283617,-1.0729250672087833,0.7220584722937965,0.740031858912425,0.4083390923308311,-1.2340316781786127,-1.0534769769067893
-3.758951294153881,-2.4175376726919082,-0.7862491561067362,0.3659959242757494,0.647262471213658,0.3200528553730206,-1.0009672860911316,-0.5003701016778255
-3.7446104711723693,-2.404013917690758,-0.8169296554853385,0.4042954139805659,0.6569714122759185,0.32901954177678305,-1.0254504851942094,-0.5592002087443582
-3.666145949914219,-2.3306994557444103,-0.990906409033561,0.620597917597243,0.713071465351084,0.3820302667297859,-1.1663362956299415,-0.8944891039642778
-3.7022808194420063,-2.3642427770488292,-0.9089099523795825,0.5187734677302319,0.6866481916207494,0.3566098065121973,-1.0995256916582081,-0.7363092364688366
-3.66049914902482,-2.3251407833761606,-1.000991857074595,0.6333154827284468,0.7162931118542906,0.3845090810639354,-1.173943753130598,-0.913675528294643
-3.513378051372656,-2.1878180251005417,-1.328493168060897,1.040301308241675,0.8221368640885761,0.4847722679564673,-1.4396017364118883,-1.5452393076728492
-3.668775920850806,-2.3326047797956297,-0.9803573248861087,0.6077856121923157,0.709707136013435,0.37773597737259357,-1.1567728381225921,-0.8737854501790406
-3.494162249444022,-2.169663733940517,-1.3693451461709139,1.091256918570827,0.8352017743342076,0.4967414947661457,-1.4722303856417571,-1.6237006375397471
-3.3975902213948825,-2.079503744431142,-1.5842151028428895,1.35821162709298,0.9048094513338679,0.5626088941611909,-1.6466062226294356,-2.038236957143285
-3.2644585115988813,-1.9552856346390517,-1.8810146746091114,1.726973231880174,1.0008271340584753,0.6536390485919135,-1.8875171402801658,-2.6107395565094254
-3.5758634016795767,-2.2456043526329195,-1.1848645206750446,0.8620341970166681,0.7759130709942925,0.43988273462431204,-1.3222230963608703,-1.2680887064554416
-3.6166742866581285,-2.28357376186701,-1.0927949270961308,0.7478859388530649,0.7457308138905099,0.4111276104005388,-1.24700234776752,-1.0899586796126377
-3.6895097726309927,-2.3513674174637624,-0.9289717703307939,0.5444725783017857,0.6926552319086888,0.3604963345836545,-1.1136622823191231,-0.7737469151652434
-3.6614824746725056,-2.325096566560083,-0.9903574198309699,0.620892268951888,0.7123364137684226,0.3789511150262473,-1.16313625163572,-0.8918628300913037
-3.5510100077368456,-2.2219469280326365,-1.2359701350044399,0.9261458063335716,0.7916916387159966,0.45405796244118946,-1.3622870623944885,-1.3654577961777559
-3.600950967637944,-2.2683561514108237,-1.1231790623655378,0.7859256404018266,0.7556270818864433,0.4193963127957617,-1.2706897706372549,-1.1482646643830638
-3.6142908661592354,-2.2807430225308405,-1.0926411576190997,0.7483699033313677,0.7449658889722686,0.40934698496647465,-1.2452328568012332,-1.0884031572938853
-3.554252098925517,-2.2246075047853884,-1.2255708645104553,0.9134994407621394,0.7881851284032728,0.45004051849108273,-1.3530611822209626,-1.3449676446377046
-3.4392930217811664,-2.117296239576137,-1.4814132626150907,1.231417572255574,0.870922461736762,0.5283770495215452,-1.5606078064382027,-1.8383897853171742
-3.6222498623966026,-2.287803827324216,-1.071888922568827,0.7226492373013466,0.7385730111611821,0.4025016715888722,-1.2279309958993476,-1.0484725165133606
-3.4385122998501756,-2.1163666906199925,-1.4813574695214542,1.231561703654995,0.870686442655043,0.5278079876228914,-1.560034715335339,-1.8378907863356153
-3.415292661948285,-2.094615723778556,-1.5324437767071628,1.2950143518525836,0.8873650349389981,0.5434211477996971,-1.6014480258688975,-1.9365427576401693
-3.2500704026546,-1.9404763183851717,-1.9009224607974151,1.752870101565973,1.0064677343627424,0.6563979011365287,-1.9005052305196521,-2.6472047310835776
-3.2407730768072067,-1.9317562463081461,-1.9213246823619319,1.778169857939084,1.0132322036363337,0.662690202384399,-1.917097830643622,-2.6867138473869128
-3.185673021635438,-1.8803451819683377,-2.044147541748498,1.9307892589681976,1.0529299431690564,0.7003325531863661,-2.0167661060598463,-2.923587106127442
-3.487986058981199,-2.1622123203502888,-1.368504993793548,1.0913502386458453,0.8345667467911644,0.49286520748200496,-1.4681176253422954,-1.6204212340988668
-3.5288744349004797,-2.2002738351016458,-1.2764407743012747,0.977187242533858,0.8044081144259689,0.4641675432185638,-1.3929540688935516,-1.4423412351550375
-3.4872483847280193,-2.161358903083672,-1.3685413129584307,1.0917202528123213,0.8340767105842575,0.4921688166833144,-1.467478496148513,-1.6197945045400324
-3.5189640434641247,-2.190833511108531,-1.296832020004714,1.0026864227194991,0.8108900801370948,0.4699513879812831,-1.409060057865947,-1.4814002985896908
-3.504835812379387,-2.1775602323342578,-1.327510711955578,1.0409018164069515,0.8207144871518085,0.4791043765406591,-1.4337191682490575,-1.5403949238563819
-3.4678113971927313,-2.142936434141426,-1.4093580870343152,1.1426657597240464,0.8471344036638921,0.5040079756330408,-1.499965415398336,-1.6981472148093282
-3.439984039281878,-2.1168953753148965,-1.4707281533536534,1.2189700873107971,0.8669658041268301,0.5226613159785747,-1.5496188337063492,-1.8164428741905012
-3.494651127752486,-2.1677838654750463,-1.3478452964457015,1.0663543171395182,0.8272269192567141,0.4847491344205507,-1.4496634744267245,-1.5793416597686412
-3.4347294225507605,-2.111818601801948,-1.4809003100435711,1.2317695310766834,0.8701236890209061,0.5253358296379533,-1.5574537648976041,-1.835783747357916
-3.4710736530825788,-2.145619986565983,-1.398953313574346,1.1299972047465263,0.8436553930161937,0.5000174834703996,-1.4907623118127116,-1.6776825699946658
-3.475315014765642,-2.149487385387997,-1.3886918938176505,1.1173405860991765,0.8402461742719218,0.4966240999417573,-1.4822001297642098,-1.6577202223693448
-3.5070405994588203,-2.178978045872662,-1.3169993201654355,1.0283469712633968,0.8170139740502332,0.47438663725584784,-1.4237716518935075,-1.5193048427639027
-3.465431570893505,-2.1400826948878082,-1.4090985997075316,1.1428703376315918,0.8466951541445183,0.5024046994697198,-1.4983112831604475,-1.6967732982451729
-3.478838223113736,-2.1524897293456657,-1.3783376286973148,1.1047075194481175,0.8367484754756308,0.4927717320069904,-1.473154522620307,-1.637368285919755
-3.455537954882439,-2.1306337005852267,-1.4293814793685002,1.1680826726066411,0.8535148512457433,0.5083723458460196,-1.5145546444717621,-1.7360563233130295
-3.455260685937733,-2.1303506287723684,-1.429542374282134,1.1686048631081165,0.8528803505822816,0.5078811463650011,-1.5141506243972238,-1.7355457621338184
-3.5419666979112834,-2.211080074149682,-1.2348963345344643,0.9266932989816938,0.7902936051931717,0.4481008642922969,-1.3560930665492203,-1.3603827569028495
-3.4178487515050593,-2.0952397463361607,-1.5112603291779292,1.2701746962645521,0.8794922320083383,0.5326692918404552,-1.5802255052893919,-1.893234379073984
-3.518364493447682,-2.188894256155738,-1.2860409336278578,0.9904416291350111,0.8065893897083721,0.46330610953786155,-1.3971370068226336,-1.4586491650865132
-3.490486331248552,-2.1627953083770235,-1.347416448353359,1.0667789958794343,0.8263810500292633,0.48189989811117273,-1.4467407548958255,-1.5768929519963848
-3.3160195466437563,-2.000013249044052,-1.7363514589551248,1.550056938963197,0.9521144349671771,0.6011149358137408,-1.7623736075938332,-2.3270091683003624
-3.4853310502965082,-2.157817317605211,-1.3575147176353841,1.0793476363372367,0.8298171255497961,0.4847785817199028,-1.4547362760179487,-1.5964361698322438
-3.494147768634401,-2.165963986777015,-1.3370803112371388,1.0541424467284337,0.8228937055347799,0.4781485333267936,-1.4377928253154424,-1.556622825308814
-3.443378690518172,-2.118522079050475,-1.44962498093373,1.1940275419897493,0.8592880622775512,0.5124829422309317,-1.5289838304796544,-1.7736221126744078
-3.484292974535409,-2.156584932579922,-1.3574525765108503,1.0795709169293441,0.8294677830785334,0.48399904408882294,-1.4539607879326542,-1.595751229930459
-3.479357403356271,-2.151892161331718,-1.3676692563341102,1.0923684840142098,0.8326520406057294,0.4868788832475826,-1.4620082582235745,-1.6152617369303242
-3.5110736948891867,-2.181369343296957,-1.2959663657911613,1.0033510434317154,0.8094492776202512,0.4646445185577005,-1.4035809515176518,-1.4768533644322155
-3.4648744569805636,-2.138191557959465,-1.3983013044187682,1.1305932543568433,0.8424380797728357,0.4957999808218528,-1.4864270047632064,-1.674061652219138
-3.4874398147785026,-2.1591369799759796,-1.3470650692026822,1.0669904727461677,0.8258769286268679,0.479880269885915,-1.4446440073259983,-1.5751671528512385
